location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T19:30:00.000Z,2016-06-02T01:00:00+05:30,pm25,43,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T18:30:00.000Z,2016-06-02T00:00:00+05:30,pm25,41,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T17:30:00.000Z,2016-06-01T23:00:00+05:30,pm25,26,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T16:30:00.000Z,2016-06-01T22:00:00+05:30,pm25,36,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T15:30:00.000Z,2016-06-01T21:00:00+05:30,pm25,65,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T14:30:00.000Z,2016-06-01T20:00:00+05:30,pm25,70,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T13:30:00.000Z,2016-06-01T19:00:00+05:30,pm25,59,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T12:30:00.000Z,2016-06-01T18:00:00+05:30,pm25,55,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T11:30:00.000Z,2016-06-01T17:00:00+05:30,pm25,44,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T10:30:00.000Z,2016-06-01T16:00:00+05:30,pm25,35,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T09:30:00.000Z,2016-06-01T15:00:00+05:30,pm25,36,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T08:30:00.000Z,2016-06-01T14:00:00+05:30,pm25,45,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T07:30:00.000Z,2016-06-01T13:00:00+05:30,pm25,44,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T06:30:00.000Z,2016-06-01T12:00:00+05:30,pm25,34,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T05:30:00.000Z,2016-06-01T11:00:00+05:30,pm25,37,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T04:30:00.000Z,2016-06-01T10:00:00+05:30,pm25,52,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T03:30:00.000Z,2016-06-01T09:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T02:30:00.000Z,2016-06-01T08:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T01:30:00.000Z,2016-06-01T07:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-06-01T00:30:00.000Z,2016-06-01T06:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T23:30:00.000Z,2016-06-01T05:00:00+05:30,pm25,46,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T22:30:00.000Z,2016-06-01T04:00:00+05:30,pm25,52,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T21:30:00.000Z,2016-06-01T03:00:00+05:30,pm25,74,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T20:30:00.000Z,2016-06-01T02:00:00+05:30,pm25,43,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T19:30:00.000Z,2016-06-01T01:00:00+05:30,pm25,34,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T18:30:00.000Z,2016-06-01T00:00:00+05:30,pm25,26,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T17:30:00.000Z,2016-05-31T23:00:00+05:30,pm25,27,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T16:30:00.000Z,2016-05-31T22:00:00+05:30,pm25,25,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T15:30:00.000Z,2016-05-31T21:00:00+05:30,pm25,33,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T14:30:00.000Z,2016-05-31T20:00:00+05:30,pm25,31,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T13:30:00.000Z,2016-05-31T19:00:00+05:30,pm25,48,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T12:30:00.000Z,2016-05-31T18:00:00+05:30,pm25,74,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T11:30:00.000Z,2016-05-31T17:00:00+05:30,pm25,66,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T10:30:00.000Z,2016-05-31T16:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T09:30:00.000Z,2016-05-31T15:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T08:30:00.000Z,2016-05-31T14:00:00+05:30,pm25,46,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T07:30:00.000Z,2016-05-31T13:00:00+05:30,pm25,40,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T06:30:00.000Z,2016-05-31T12:00:00+05:30,pm25,30,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T05:30:00.000Z,2016-05-31T11:00:00+05:30,pm25,27,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T04:30:00.000Z,2016-05-31T10:00:00+05:30,pm25,45,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T03:30:00.000Z,2016-05-31T09:00:00+05:30,pm25,61,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T02:30:00.000Z,2016-05-31T08:00:00+05:30,pm25,74,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T01:30:00.000Z,2016-05-31T07:00:00+05:30,pm25,56,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-31T00:30:00.000Z,2016-05-31T06:00:00+05:30,pm25,59,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T23:30:00.000Z,2016-05-31T05:00:00+05:30,pm25,67,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T22:30:00.000Z,2016-05-31T04:00:00+05:30,pm25,73,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T21:30:00.000Z,2016-05-31T03:00:00+05:30,pm25,76,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T20:30:00.000Z,2016-05-31T02:00:00+05:30,pm25,75,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T19:30:00.000Z,2016-05-31T01:00:00+05:30,pm25,76,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T18:30:00.000Z,2016-05-31T00:00:00+05:30,pm25,75,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T17:30:00.000Z,2016-05-30T23:00:00+05:30,pm25,67,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T16:30:00.000Z,2016-05-30T22:00:00+05:30,pm25,60,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T15:30:00.000Z,2016-05-30T21:00:00+05:30,pm25,48,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T14:30:00.000Z,2016-05-30T20:00:00+05:30,pm25,34,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T13:30:00.000Z,2016-05-30T19:00:00+05:30,pm25,23,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T12:30:00.000Z,2016-05-30T18:00:00+05:30,pm25,17,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T11:30:00.000Z,2016-05-30T17:00:00+05:30,pm25,17,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T10:30:00.000Z,2016-05-30T16:00:00+05:30,pm25,62,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T09:30:00.000Z,2016-05-30T15:00:00+05:30,pm25,56,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T08:30:00.000Z,2016-05-30T14:00:00+05:30,pm25,47,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T07:30:00.000Z,2016-05-30T13:00:00+05:30,pm25,40,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T06:30:00.000Z,2016-05-30T12:00:00+05:30,pm25,56,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T05:30:00.000Z,2016-05-30T11:00:00+05:30,pm25,62,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T04:30:00.000Z,2016-05-30T10:00:00+05:30,pm25,57,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T03:30:00.000Z,2016-05-30T09:00:00+05:30,pm25,46,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T02:30:00.000Z,2016-05-30T08:00:00+05:30,pm25,36,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T01:30:00.000Z,2016-05-30T07:00:00+05:30,pm25,32,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-30T00:30:00.000Z,2016-05-30T06:00:00+05:30,pm25,30,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T23:30:00.000Z,2016-05-30T05:00:00+05:30,pm25,28,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T22:30:00.000Z,2016-05-30T04:00:00+05:30,pm25,22,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T21:30:00.000Z,2016-05-30T03:00:00+05:30,pm25,46,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T20:30:00.000Z,2016-05-30T02:00:00+05:30,pm25,42,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T19:30:00.000Z,2016-05-30T01:00:00+05:30,pm25,26,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T18:30:00.000Z,2016-05-30T00:00:00+05:30,pm25,23,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T17:30:00.000Z,2016-05-29T23:00:00+05:30,pm25,56,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T16:30:00.000Z,2016-05-29T22:00:00+05:30,pm25,5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T15:30:00.000Z,2016-05-29T21:00:00+05:30,pm25,35,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T14:30:00.000Z,2016-05-29T20:00:00+05:30,pm25,37,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T13:30:00.000Z,2016-05-29T19:00:00+05:30,pm25,32,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T12:30:00.000Z,2016-05-29T18:00:00+05:30,pm25,26,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T11:30:00.000Z,2016-05-29T17:00:00+05:30,pm25,30,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T10:30:00.000Z,2016-05-29T16:00:00+05:30,pm25,25,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T09:30:00.000Z,2016-05-29T15:00:00+05:30,pm25,29,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T08:30:00.000Z,2016-05-29T14:00:00+05:30,pm25,30,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T07:30:00.000Z,2016-05-29T13:00:00+05:30,pm25,29,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T06:30:00.000Z,2016-05-29T12:00:00+05:30,pm25,31,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T05:30:00.000Z,2016-05-29T11:00:00+05:30,pm25,32,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T04:30:00.000Z,2016-05-29T10:00:00+05:30,pm25,27,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T03:30:00.000Z,2016-05-29T09:00:00+05:30,pm25,26,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T02:30:00.000Z,2016-05-29T08:00:00+05:30,pm25,21,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T01:30:00.000Z,2016-05-29T07:00:00+05:30,pm25,17,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-29T00:30:00.000Z,2016-05-29T06:00:00+05:30,pm25,22,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-28T23:30:00.000Z,2016-05-29T05:00:00+05:30,pm25,20,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-05-28T22:30:00.000Z,2016-05-29T04:00:00+05:30,pm25,18,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
